gene,half_life_hr,decay_rate,p_val,geneSymbol
Rffl,2.11182669416799,-1.11406622537315,0.357606338945537,Rffl
Lig3,4.40730492583672,-1.84977629529745,0.390311213530547,Lig3
Map3k3,2.82659519181931,-1.40558579548469,0.343872904905362,Map3k3
Ddx42,2.84369411717238,-1.41161687300148,0.297170435502599,Ddx42
Ftsj3,4.59808197539657,-1.89215217525363,0.302436081378819,Ftsj3
Rnf135,1.97778098333534,-1.0484884213297,0.473933144674614,Rnf135
Psmc5,11.2917772154315,-2.79058770136201,0.551212947782135,Psmc5
Ern1,3.69317111138579,-1.67299838935807,0.591140920717783,Ern1
Nf1,4.29245137987385,-1.82337090754495,0.486005926454323,Nf1
Pecam1,4.30775606520016,-1.82693005459578,0.51938695480728,Pecam1
Polg2,2.8161720783509,-1.40189146437941,0.324445793393791,Polg2
Ddx5,5.92530181191829,-2.14574454502591,0.282169145122189,Ddx5
Psmd12,6.42063827639696,-2.22603045334122,0.403804308804438,Psmd12
Helz,3.75765351975764,-1.6903076192803,0.345736826187285,Helz
Slc9a3r1,3.9500538084501,-1.74024212179434,0.362324822061487,Slc9a3r1
Nt5c,4.68336346966822,-1.91052946247721,0.301474793648446,Nt5c
Jpt1,5.10478544913354,-1.99669134372129,0.358309973832052,Jpt1
Sumo2,3.38514259693229,-1.58590895218338,0.514986493483136,Sumo2
Nup85,8.30614674324471,-2.48350873277174,0.450699928259752,Nup85
Gga3,2.9972001062048,-1.46419147552435,0.284157481019852,Gga3
Cluh,7.71775656204495,-2.41003664161438,0.494416416876613,Cluh
Mif4gd,4.21355196859744,-1.804818910567,0.367685743546647,Mif4gd
Slc25a19,4.71961736262965,-1.91824064965352,0.302623459082261,Slc25a19
Pafah1b1,1.81678120847409,-0.963579289137304,0.309873222179589,Pafah1b1
Recql5,2.59122611287558,-1.31864408692809,0.316427750943539,Recql5
Sap30bp,3.13139183875797,-1.50799050321372,0.252196144000882,Sap30bp
Unk,2.69060548700823,-1.35627917697403,0.253383623395587,Unk
Mrpl38,7.00959168366552,-2.31379237223777,0.439072026350786,Mrpl38
Fbf1,5.31316488795674,-2.03670060238101,0.535802182287703,Fbf1
Acox1,38.7011503153213,-4.02238224408577,0.84086202661373,Acox1
Srp68,2.52763015822588,-1.29379508799351,0.286009269934913,Srp68
Tsen54,2.56192904669758,-1.30727342917528,0.296836211664469,Tsen54
Llgl2,1.3851067167269,-0.692290109041005,0.273644044886219,Llgl2
Ncbp3,3.54911541629163,-1.63321131450947,0.332986375903299,Ncbp3
Atp2a3,16.4818475262593,-3.16877254595538,0.69584260260001,Atp2a3
Ankfy1,6.77379849629909,-2.27957492790048,0.546644547987073,Ankfy1
Exoc7,15.8267620080597,-3.128215225735,0.697697118120682,Exoc7
Galr2,1.63386101167573,-0.857458853227683,0.414632481778465,Galr2
Ube2g1,1.77348807752315,-0.939461193221199,0.307811980215965,Ube2g1
Med31,1.52419326326387,-0.787978182971277,0.24341054514824,Med31
Ube2o,2.75164187531771,-1.37871069966942,0.329558896075449,Ube2o
Rhbdf2,1.49687773677263,-0.769894350521229,0.312610585597336,Rhbdf2
4933427D14Rik,4.10846806308178,-1.77956314556384,0.464894545548387,4933427D14Rik
Pimreg,4.26233374602413,-1.81632975856532,0.49393813203858,Pimreg
Rabep1,3.80871651640786,-1.70380518063215,0.395344108889071,Rabep1
Mfsd11,3.19230766399128,-1.52725698148658,0.369782577850057,Mfsd11
Kif1c,7.60121892748534,-2.39482154020906,0.564990896385668,Kif1c
