Gene,half_life_hr,decay_rate,p_val,geneSymbol
Bbs4,4.769711419,-1.928798724,2.48E-05,Bbs4
Tcta,6.552135636,-2.246303968,8.97E-06,Tcta
Slc6a8,5.206953896,-2.01650794,1.51E-07,Slc6a8
Pls3,5.116295709,-1.998943604,1.49E-07,Pls3
Cenpi,3.779696362,-1.696156599,7.42E-06,Cenpi
B630019K06Rik,3.132949883,-1.508487936,2.82E-06,B630019K06Rik
Nudt10,3.232334885,-1.539717671,5.48E-06,Nudt10
Firre,4.952840784,-1.966474228,8.35E-05,Firre
10-Sep,3.999116995,-1.752586506,1.34E-05,10-Sep
Slc6a15,4.694981625,-1.913007119,0.000144463,Slc6a15
Pan2,3.330658071,-1.569682824,1.53E-06,Pan2
Pwp1,4.125734124,-1.783756894,5.97E-06,Pwp1
Gstt3,3.144490713,-1.512164862,4.45E-06,Gstt3
Rdh9,3.660237598,-1.664040983,3.47E-07,Rdh9
Chchd10,5.726247514,-2.111573353,6.50E-07,Chchd10
Fig4,3.355911935,-1.577236468,1.69E-05,Fig4
Traf3ip2,2.790905649,-1.392879069,8.80E-08,Traf3ip2
BC030307,6.909155682,-2.299360363,0.001573922,BC030307
Csnk1g2,4.239740497,-1.811014984,1.93E-08,Csnk1g2
Tmem263,4.046937045,-1.76447323,0.000340138,Tmem263
Cep57l1,2.909808767,-1.434600284,0.000106721,Cep57l1
Zc3h10,2.09270185,-1.104968903,8.41E-08,Zc3h10
Zfr2,3.845101995,-1.71331305,0.003962536,Zfr2
Ncln,5.166177151,-2.008645906,1.61E-05,Ncln
Nt5dc3,2.63103674,-1.333890887,4.33E-05,Nt5dc3
Nup107,3.964464777,-1.74388378,5.97E-06,Nup107
Fam26e,3.31350395,-1.564519145,2.52E-06,Fam26e
Mgat4b,4.457681139,-1.861141627,4.06E-08,Mgat4b
Mbtd1,3.445300037,-1.603523915,4.94E-06,Mbtd1
E130012A19Rik,4.227212836,-1.808055792,3.42E-08,E130012A19Rik
Psme4,3.412320958,-1.593905613,8.99E-06,Psme4
Xpo1,3.715987163,-1.679157287,7.42E-06,Xpo1
Fbxw11,2.71351106,-1.364756311,6.54E-07,Fbxw11
Sec14l4,4.454757466,-1.860485539,0.012846545,Sec14l4
Smg6,2.648763501,-1.340605848,1.60E-05,Smg6
Tmed4,5.507525359,-2.072628325,3.61E-06,Tmed4
Slc35e4,2.644701709,-1.339071204,1.64E-06,Slc35e4
Pnpo,4.749660224,-1.924586004,9.77E-06,Pnpo
6330403K07Rik,2.333340669,-1.213813925,0.001771446,6330403K07Rik
Tbc1d10a,2.91372616,-1.43594565,1.21E-10,Tbc1d10a
AI450353,7.850654888,-2.427109874,0.011215927,AI450353
Tubg1,5.531322715,-2.076939896,2.69E-05,Tubg1
Pex12,2.821797555,-1.403887033,2.21E-05,Pex12
Mien1,10.90284195,-2.755536405,8.82E-05,Mien1
Tmem98,10.61160487,-2.728461122,0.009415147,Tmem98
Tmem17,3.268411023,-1.550816862,0.00305068,Tmem17
Tubg2,3.400013258,-1.590292251,8.81E-05,Tubg2
Wdr92,4.14395694,-1.788164035,8.00E-05,Wdr92
Maml1,2.927228512,-1.440568996,9.31E-06,Maml1
Zfp692,4.883419918,-1.952358698,6.29E-05,Zfp692
Cuedc1,4.788997522,-1.932834025,6.48E-05,Cuedc1
Inca1,5.794698695,-2.123456402,0.000974455,Inca1
Nt5m,3.977379618,-1.747136136,5.88E-05,Nt5m
Hoxb2,3.194830933,-1.528047091,7.78E-05,Hoxb2
Rpn1,5.378022446,-2.048833652,6.23E-06,Rpn1
Gck,3.276066242,-1.553156307,0.004557942,Gck
Rtn1,5.194429325,-2.014099688,9.75E-06,Rtn1
Qsox1,5.129851589,-2.001589649,1.21E-08,Qsox1
Synj1,2.047560968,-1.083162233,9.31E-05,Synj1
Synpo,2.158234217,-1.135803316,0.000342367,Synpo
Nxph3,3.886264045,-1.723961217,0.000135067,Nxph3
Nxph4,3.464259567,-1.609011841,0.004261603,Nxph4
Wdr7,1.867799478,-0.991273909,0.000117851,Wdr7
Cyp27a1,1.922191616,-1.019978922,1.33E-07,Cyp27a1
Itga9,2.222987487,-1.165364927,0.00160134,Itga9
Airn,3.733770759,-1.683931571,0.000646498,Airn
Adcy4,2.439520874,-1.258314578,7.72E-05,Adcy4
Adcy3,4.836900626,-1.94278707,9.81E-05,Adcy3
Acly,4.665684386,-1.906747451,3.87E-07,Acly
Ndufb11,7.854603612,-2.427612728,6.73E-06,Ndufb11
Etv5,3.009330191,-1.468230447,2.90E-05,Etv5
Gldc,2.837206622,-1.409332905,8.45E-05,Gldc
Sbk1,2.797189329,-1.395128022,4.67E-06,Sbk1
Blmh,3.971526349,-1.745663412,2.37E-08,Blmh
Rhoq,2.956760217,-1.450607068,3.30E-06,Rhoq
Cabin1,2.961527014,-1.452217939,2.76E-06,Cabin1
Cdc42ep2,1.334313379,-0.654929757,0.00033273,Cdc42ep2
Kdm3a,3.519287146,-1.624771374,1.12E-05,Kdm3a
Arl1,5.409404344,-2.054651905,2.59E-07,Arl1
Csnk1d,3.019208062,-1.471507486,2.20E-09,Csnk1d
Gas8,3.744822471,-1.686887132,2.13E-07,Gas8
Zfp120,2.796588056,-1.394913043,8.61E-05,Zfp120
Zfp119a,1.646922603,-0.865421378,0.005263864,Zfp119a
Meig1,4.484239614,-1.867081862,0.264428387,Meig1
Rcor2,3.837764167,-1.711402869,7.84E-05,Rcor2
E2f4,3.327516128,-1.568739039,1.49E-07,E2f4
Pcnxl3,3.482122525,-1.614154949,4.85E-06,Pcnxl3
Bap1,3.322833098,-1.567330683,8.84E-07,Bap1
Dgkz,3.458710597,-1.60740878,2.43E-07,Dgkz
Rexo2,5.346490464,-2.042953278,5.91E-06,Rexo2
Cdc42ep1,1.883602586,-0.999699133,3.79E-06,Cdc42ep1
0610010K14Rik,5.720080782,-2.110495849,3.34E-06,0610010K14Rik
Rars,3.639789417,-1.658438748,3.03E-08,Rars
Ccdc117,2.960712472,-1.45194286,7.70E-06,Ccdc117
Smek2,4.205795784,-1.802976443,7.18E-06,Smek2
Rprml,2.673312175,-1.349831139,0.007138183,Rprml
Mycbpap,4.550200016,-1.881684112,0.00018974,Mycbpap
Cnot6,3.207019143,-1.531854811,2.20E-05,Cnot6
Tsr1,2.865383618,-1.41921516,8.89E-06,Tsr1
Slc16a6,3.459775745,-1.607716694,3.19E-05,Slc16a6
Pik3r6,1.403910001,-0.705774122,4.86E-05,Pik3r6
Ttc7b,3.082734095,-1.492329817,4.19E-05,Ttc7b
Ddx1,4.859936502,-1.947538293,8.73E-06,Ddx1
Sptssa,5.913755764,-2.143794043,3.44E-08,Sptssa
4930427A07Rik,4.00010308,-1.752833051,0.000130847,4930427A07Rik
Pld4,2.806393089,-1.398412981,3.16E-06,Pld4
Jkamp,4.917686212,-1.959351058,5.70E-06,Jkamp
Aldh6a1,4.451714133,-1.859802141,3.64E-06,Aldh6a1
Vipas39,2.729636081,-1.370681217,1.02E-06,Vipas39
Fancm,3.231108205,-1.539338096,3.60E-05,Fancm
Aspg,4.470547032,-1.8640237,4.34E-07,Aspg
Ptpn23,3.622556999,-1.65369305,3.82E-07,Ptpn23
Cbll1,2.125590847,-1.12056273,5.53E-05,Cbll1
Tecpr2,2.946664007,-1.447186606,0.000185282,Tecpr2
Spata7,2.610840062,-1.326184953,0.006496479,Spata7
Tdp1,3.807054177,-1.703368629,1.80E-06,Tdp1
Rab15,4.888480078,-1.953394353,4.80E-07,Rab15
Slc25a47,3.323630125,-1.567570517,0.000332758,Slc25a47
Adi1,4.605437845,-1.893750666,6.18E-06,Adi1
Fam110c,1.878452173,-0.996961046,0.000263432,Fam110c
Dnal1,2.662945095,-1.34594561,0.00020828,Dnal1
Fam84a,1.96784303,-1.043450955,4.48E-07,Fam84a
Rdh14,2.886497378,-1.426556708,2.02E-05,Rdh14
Pelo,2.265022378,-1.18409756,8.35E-09,Pelo
Iars,3.491791412,-1.616927824,1.21E-05,Iars
Arrdc3,2.322599777,-1.209200072,9.85E-06,Arrdc3
Nhlrc1,2.44383535,-1.26008159,0.000691556,Nhlrc1
Fam208b,2.872029433,-1.42153182,0.00030922,Fam208b
Rnf44,3.425918632,-1.59788257,1.51E-06,Rnf44
Slc9a3,4.422498509,-1.85321773,0.002513829,Slc9a3
Txndc5,6.024423707,-2.162334745,2.30E-06,Txndc5
Brd9,4.682976829,-1.910446903,4.72E-06,Brd9
Cdk20,2.546000507,-1.30103662,1.48E-08,Cdk20
Epdr1,5.422182192,-2.057011274,0.000788733,Epdr1
Golm1,4.485710924,-1.867409915,1.17E-05,Golm1
Akr1c18,14.91862029,-3.069123037,0.03609937,Akr1c18
AW209491,1.846261824,-0.97967588,0.000617449,AW209491
Dusp22,3.969792447,-1.745226733,1.16E-07,Dusp22
Utp15,2.646358105,-1.339697315,6.36E-06,Utp15
Ankrd32,3.997632509,-1.752215234,0.000682383,Ankrd32
Fam149b,3.414686371,-1.594598571,2.10E-07,Fam149b
Slain1,2.921038314,-1.438452061,8.70E-05,Slain1
Kctd9,4.268108106,-1.817683583,4.70E-06,Kctd9
Dock9,4.295601446,-1.8241045,4.36E-06,Dock9
Gmpr2,3.742969178,-1.686392115,1.80E-05,Gmpr2
Mmrn2,2.003350344,-1.061333871,0.004966604,Mmrn2
Abhd4,4.321505087,-1.830116662,3.49E-06,Abhd4
Exoc5,3.704421135,-1.676039928,7.16E-07,Exoc5
Chmp7,3.190780686,-1.526778537,8.93E-07,Chmp7
A630023A22Rik,7.934984137,-2.437794275,0.00013546,A630023A22Rik
Ankrd28,2.712823792,-1.364503003,3.54E-05,Ankrd28
Mbnl2,3.848511051,-1.714199254,2.21E-05,Mbnl2
Dph3,5.165622688,-2.008538575,6.80E-06,Dph3
Ppp1r3e,4.36744614,-1.840691351,0.010177406,Ppp1r3e
Phyhip,3.804688803,-1.702747122,6.54E-06,Phyhip
Thtpa,2.457743835,-1.265756709,6.58E-05,Thtpa
Rcbtb2,2.386949749,-1.236529216,3.89E-06,Rcbtb2
Ppif,4.374560786,-1.842319044,2.86E-09,Ppif
Mycbp2,2.921539802,-1.438623727,4.94E-05,Mycbp2
Ano6,4.02811181,-1.759810653,4.05E-06,Ano6
Slc38a1,2.726096385,-1.369383611,4.74E-05,Slc38a1
Fam83h,2.587743289,-1.3172991,2.19E-08,Fam83h
Tigd5,1.411922523,-0.711465188,0.000721326,Tigd5
Scrib,3.972783237,-1.745979837,3.09E-07,Scrib
Kdelr3,7.416015821,-2.370154882,2.59E-05,Kdelr3
Prkaa1,2.895368596,-1.429625345,2.24E-05,Prkaa1
Amigo2,3.558354418,-1.635811116,0.000197355,Amigo2
Sgsm3,3.732365662,-1.683555179,1.03E-06,Sgsm3
Mtbp,3.850683246,-1.71476352,4.29E-05,Mtbp
Dennd3,1.979311822,-1.04926214,0.000999273,Dennd3
Card10,3.519259986,-1.624763657,1.32E-05,Card10
Lmf2,4.858225418,-1.947186151,6.49E-06,Lmf2
Mal2,4.065093171,-1.768949584,2.48E-06,Mal2
Nckap1l,2.095106732,-1.106117419,9.97E-06,Nckap1l
Csdc2,2.181978085,-1.146744765,0.005690707,Csdc2
AU022754,3.084390702,-1.492867055,0.000717302,AU022754
AU022793,1.664072739,-0.875780976,3.43E-05,AU022793
Espl1,3.005360195,-1.466910347,2.21E-05,Espl1
Fam19a5,3.603298644,-1.648362636,2.99E-07,Fam19a5
Topors,2.533392943,-1.296072409,1.09E-05,Topors
Sharpin,3.21537065,-1.534455559,2.51E-08,Sharpin
Gga1,3.287607703,-1.556673079,4.71E-09,Gga1
Prickle1,1.35454508,-0.669978584,0.000542037,Prickle1
Fbxo4,5.644918005,-2.097268593,3.31E-05,Fbxo4
AW549877,3.00557134,-1.4669806,3.85E-05,AW549877
Slc45a4,2.581844338,-1.315016924,3.85E-05,Slc45a4
Mfsd5,3.009669147,-1.468343075,1.53E-08,Mfsd5
Cggbp1,3.449092966,-1.604624209,1.80E-07,Cggbp1
Txndc11,2.856046713,-1.415951321,1.03E-05,Txndc11
Zc3h7a,3.536404162,-1.629623358,1.77E-06,Zc3h7a
Qtrtd1,3.407543443,-1.592504554,8.92E-05,Qtrtd1
0610012G03Rik,5.758605562,-2.117208276,2.95E-05,0610012G03Rik
Rrn3,3.221199042,-1.536266584,2.44E-06,Rrn3
Osbpl11,2.672997502,-1.349713423,1.35E-05,Osbpl11
Nsun3,2.581129609,-1.314740057,3.05E-05,Nsun3
Rfc4,3.235586373,-1.540723091,9.65E-05,Rfc4
Ildr1,3.491033677,-1.616710796,0.001092521,Ildr1
Ypel1,4.016261895,-1.756864514,0.005356496,Ypel1
Eaf2,4.810172645,-1.937245897,1.16E-05,Eaf2
Srl,4.418663289,-1.852350148,0.000135961,Srl
Sft2d1,5.411985006,-2.05512886,4.55E-05,Sft2d1
Stk38,3.27750775,-1.553596222,4.57E-07,Stk38
Gpsm3,2.212811499,-1.160776799,4.41E-07,Gpsm3
Pkdcc,1.833821488,-0.972914955,3.83E-05,Pkdcc
Tecr,9.530266966,-2.620985651,0.000171472,Tecr
Ldhal6b,1.811835286,-0.960853222,0.031003596,Ldhal6b
Ppcs,2.314643099,-1.205768427,4.58E-06,Ppcs
Dlk2,5.035515212,-1.983028768,0.000933839,Dlk2
Rab31,3.244880907,-1.543591569,7.01E-08,Rab31
Itfg3,4.75300739,-1.925290473,2.09E-08,Itfg3
Nrm,6.086713158,-2.172621145,1.71E-05,Nrm
Scaf8,2.350411684,-1.221103418,1.22E-05,Scaf8
Ankrd12,3.291327026,-1.557803755,1.38E-05,Ankrd12
Wdr90,5.004962824,-1.976942906,2.20E-05,Wdr90
Trip10,3.227827338,-1.538322181,1.31E-06,Trip10
Ift140,3.121110861,-1.504701904,4.48E-06,Ift140
Vmac,5.07789132,-1.991409002,4.80E-05,Vmac
AI413582,4.503347027,-1.871333825,2.88E-06,AI413582
Rpusd1,2.378807998,-1.233112442,3.17E-05,Rpusd1
G6b,3.16526552,-1.518749865,0.000109294,G6b
LOC106740,3.548524307,-1.633044749,8.79E-07,LOC106740
Catsperd,5.446505628,-2.061487154,0.000177175,Catsperd
Ticam1,1.487055969,-0.763311226,2.84E-05,Ticam1
Stap2,5.116249774,-1.998934625,6.15E-07,Stap2
Dhx57,3.359534905,-1.578315464,0.000261236,Dhx57
Tcf19,3.413824948,-1.594346269,8.25E-05,Tcf19
Oard1,5.316469317,-2.037322341,1.44E-05,Oard1
Unc119b,4.045724203,-1.764173492,3.30E-06,Unc119b
Abhd3,4.361348061,-1.839294118,0.017642231,Abhd3
Tnfaip8,2.665432529,-1.346879265,3.40E-08,Tnfaip8
Afap1l1,4.035253506,-1.761582047,3.20E-06,Afap1l1
Smim3,1.836478263,-0.974362671,4.33E-12,Smim3
Hmgxb3,2.00988306,-1.064589462,5.47E-05,Hmgxb3
Kctd1,2.521996902,-1.29156393,0.001087064,Kctd1
Slc39a3,4.061635708,-1.768098697,3.05E-05,Slc39a3
Arap3,1.318104,-0.642707261,1.14E-05,Arap3
Slc39a6,4.321102308,-1.830023454,1.07E-05,Slc39a6
Gramd3,3.763698264,-1.691914976,2.00E-08,Gramd3
Me2,5.467752474,-2.06538057,0.000241639,Me2
Fbxo38,2.485216222,-1.276872587,2.01E-06,Fbxo38
Lars,4.696295562,-1.91328694,1.24E-06,Lars
Psmg2,4.732187519,-1.920900494,5.77E-05,Psmg2
Wdr74,3.587716381,-1.644028815,4.70E-07,Wdr74
Rrp12,3.669169182,-1.666478176,8.05E-07,Rrp12
Gpr137,4.390934224,-1.846054932,6.96E-06,Gpr137
Btaf1,2.687029791,-1.354949337,8.96E-05,Btaf1
AI462493,3.744551536,-1.68681478,3.75E-05,AI462493
Macrod1,3.838965287,-1.711715794,2.28E-07,Macrod1
Carns1,2.803754705,-1.397472406,0.000417618,Carns1
AI837181,2.620824422,-1.330001854,4.34E-09,AI837181
Kazald1,5.035756483,-1.98307668,0.00019279,Kazald1
Otub1,4.205164345,-1.802826296,4.75E-07,Otub1
Yars,4.296511465,-1.824316327,4.02E-07,Yars
Psat1,6.092001858,-2.173489661,6.18E-06,Psat1
Vps37c,2.693629696,-1.357402534,8.17E-08,Vps37c
Lpxn,2.039110837,-1.079026769,2.63E-06,Lpxn
Trpt1,3.948430437,-1.739831063,0.000128254,Trpt1
Gbf1,3.135193802,-1.509203911,5.36E-06,Gbf1
AW112010,2.484133092,-1.276436663,4.52E-06,AW112010
Kank1,2.935972438,-1.443551644,6.36E-06,Kank1
Tm9sf3,4.493259041,-1.869091203,4.74E-06,Tm9sf3
Pdzd8,3.376401682,-1.583323472,0.000112271,Pdzd8
Exoc6,2.04244082,-1.080658493,5.19E-05,Exoc6
C030016D13Rik,4.108583908,-1.779591342,0.026085736,C030016D13Rik
Fam111a,1.571050346,-0.818257326,0.022715494,Fam111a
Slc25a45,2.272756784,-1.187506457,7.98E-05,Slc25a45
E330013P04Rik,2.987704148,-1.46101817,0.000599166,E330013P04Rik
Brms1,3.77630047,-1.695257739,6.01E-08,Brms1
Hat1,4.769325355,-1.92871778,3.24E-07,Hat1
Unc5b,2.364474755,-1.227068827,1.27E-06,Unc5b
Acaca,3.764312974,-1.692078288,1.19E-05,Acaca
Guca1b,4.307766456,-1.826932467,0.082213052,Guca1b
Atf5,5.758243795,-2.117145452,9.82E-08,Atf5
Eprs,4.361248917,-1.839271386,1.80E-07,Eprs
Ssr1,6.001930373,-2.158594067,1.47E-05,Ssr1
Lgr4,2.716436851,-1.365833961,4.17E-05,Lgr4
Ece2,3.916431994,-1.731693954,0.000103488,Ece2
Il1rl2,3.149892543,-1.51388126,5.27E-05,Il1rl2
Magee1,2.423929841,-1.251903045,0.000310424,Magee1
Arl2bp,5.008277225,-1.977604909,1.40E-06,Arl2bp
Wwp1,3.702499852,-1.675521148,4.25E-05,Wwp1
Nt5c3,3.339522955,-1.572340889,1.54E-07,Nt5c3
Col16a1,4.705062176,-1.915151908,1.29E-06,Col16a1
Dio3,3.541554228,-1.631078599,0.002660022,Dio3
Ovol2,2.929526753,-1.441353813,5.20E-06,Ovol2
Osr2,1.928646716,-1.023331494,3.39E-05,Osr2
Mylk,2.592089341,-1.318977166,3.82E-06,Mylk
Rdh1,3.496993296,-1.618416461,3.73E-05,Rdh1
Nod1,1.905348627,-1.011177919,1.95E-05,Nod1
Pi4kb,2.794455363,-1.394150147,4.66E-06,Pi4kb
Uap1,4.005021547,-1.754061881,5.35E-08,Uap1
Krt9,2.34940318,-1.220674251,0.000268397,Krt9
Coro2a,1.709746265,-0.902857897,3.57E-05,Coro2a
Snrpd2,21.71595921,-3.444560358,0.007899913,Snrpd2
Sf3b4,3.6653642,-1.665440623,4.62E-07,Sf3b4
Rnh1,4.070477936,-1.770273342,4.54E-09,Rnh1
Slc12a6,3.42560954,-1.597792344,4.50E-05,Slc12a6
Mrpl10,4.344619692,-1.835451148,1.84E-07,Mrpl10
Mrpl41,4.51977547,-1.874975238,1.90E-06,Mrpl41
Mrpl30,6.560540044,-2.247585844,6.19E-05,Mrpl30
Rapgef1,3.444457739,-1.603279408,3.75E-06,Rapgef1
Aldh1l1,4.161177387,-1.79231098,0.000413458,Aldh1l1
Lgals2,0.440234932,0.453933838,0.591576157,Lgals2
Scamp1,4.526089293,-1.876371196,1.63E-06,Scamp1
Tm6sf1,2.348978826,-1.220493612,7.95E-06,Tm6sf1
Tm6sf2,10.11640478,-2.680671263,0.040521026,Tm6sf2
Bmyc,2.927114267,-1.440529966,4.90E-06,Bmyc
Scml2,5.818228969,-2.127508835,0.002714347,Scml2
Jmjd6,3.428123124,-1.598525838,1.44E-06,Jmjd6
Whsc1,2.887470436,-1.426893758,6.41E-05,Whsc1
Thoc5,4.266469665,-1.81729963,1.49E-06,Thoc5
Bai1,5.824601693,-2.128603539,0.00231401,Bai1
Prl2c5,9.873664914,-2.656384024,0.002788456,Prl2c5
Cth,4.364144223,-1.839935036,6.28E-07,Cth
Mthfs,4.052705056,-1.765897494,0.002364602,Mthfs
Mgat5,1.2526361,-0.591763131,0.009108994,Mgat5
Chd4,3.411657867,-1.593711272,3.70E-07,Chd4
Celsr3,2.765635084,-1.383783216,0.000589724,Celsr3
Pom121,2.116547727,-1.116299251,0.000206728,Pom121
Cdk9,3.143292756,-1.511783819,2.64E-08,Cdk9
Hist1h1t,20.49370058,-3.386630471,0.280600322,Hist1h1t
Frs3,1.861964413,-0.988144987,0.000943517,Frs3
Pacs1,3.081424097,-1.49190478,7.63E-06,Pacs1
Bre,5.052721288,-1.986439888,4.91E-07,Bre
Ddb2,3.684654966,-1.67068981,1.39E-05,Ddb2
Cdc20,4.121923496,-1.782832843,1.69E-07,Cdc20
Gtpbp6,3.377658598,-1.583695668,2.51E-07,Gtpbp6
Cenpf,1.816126118,-0.963218647,0.005688832,Cenpf
Ap4e1,2.99032721,-1.461895737,7.63E-05,Ap4e1
Ap1s2,3.515765026,-1.623770068,2.16E-05,Ap1s2
Celf4,6.263682768,-2.201281234,0.000226315,Celf4
Srsf9,3.766373991,-1.692625653,3.46E-06,Srsf9
Chrnb4,2.883679646,-1.425580054,0.035565882,Chrnb4
Shmt2,5.133613257,-2.00232267,6.77E-07,Shmt2
Slc14a1,2.247395101,-1.176284733,0.030968283,Slc14a1
Camk2d,3.052438585,-1.482453728,2.67E-06,Camk2d
Cstf2,4.52692217,-1.876555197,1.06E-05,Cstf2
Eif2b3,3.927308553,-1.734467265,1.09E-06,Eif2b3
Ltbp4,7.151986179,-2.333903026,9.38E-05,Ltbp4
Skiv2l,4.196227886,-1.80069892,2.13E-07,Skiv2l
Olr1,4.383032782,-1.844253821,0.00589298,Olr1
Prkaa2,3.716105285,-1.679189074,0.000755108,Prkaa2
Pip4k2b,3.155679878,-1.515716886,3.53E-05,Pip4k2b
Rnf216,2.671343787,-1.349094557,1.49E-06,Rnf216
Rnf144a,2.037457869,-1.078215809,0.00079764,Rnf144a
Slco1a5,5.893898374,-2.140430563,7.10E-05,Slco1a5
Prkab2,4.435719591,-1.856202776,9.79E-05,Prkab2
Med21,4.792590158,-1.933583929,5.19E-05,Med21
Prkag2,3.286305194,-1.556276813,1.49E-06,Prkag2
Baiap2,3.447687908,-1.604216755,1.41E-07,Baiap2
Fermt3,2.014357619,-1.066813266,5.20E-07,Fermt3
B3gnt5,1.042549921,-0.40818248,0.1016122,B3gnt5
Eif4ebp3,3.065178753,-1.486618809,2.25E-07,Eif4ebp3
Slco4a1,2.756643145,-1.380526608,1.73E-06,Slco4a1
Slco3a1,3.597817545,-1.646840345,2.21E-06,Slco3a1
U2af1,3.811975891,-1.704660582,8.51E-08,U2af1
Napg,4.108439045,-1.779556083,3.52E-06,Napg
Napa,5.249370456,-2.024621077,4.64E-09,Napa
Xrcc4,5.739458645,-2.113877814,5.58E-06,Xrcc4
Taf9,5.357518404,-2.045013804,5.41E-07,Taf9
Atic,6.362993666,-2.217011889,0.000215744,Atic
Galnt2,3.999249218,-1.752619568,6.14E-07,Galnt2
Galnt7,2.757642691,-1.380889138,1.13E-05,Galnt7
Sema3d,4.395083746,-1.846999506,0.00063092,Sema3d
Adamts7,2.904823121,-1.432885421,0.002686575,Adamts7
Ogt,4.544329461,-1.880393104,9.93E-05,Ogt
Mthfd1,7.617768902,-2.396996452,0.000804511,Mthfd1
Ubxn8,6.012179167,-2.160300194,7.96E-05,Ubxn8
Fam50a,6.19547316,-2.19033181,1.66E-05,Fam50a
Fam50b,4.311070842,-1.827699249,0.005522989,Fam50b
Npm3-ps1,8.156264665,-2.465299223,9.13E-05,Npm3-ps1
Mat2b,3.064463076,-1.486385295,2.43E-06,Mat2b
Slc35b3,2.97262924,-1.455959748,4.53E-06,Slc35b3
Rimklb,2.234876629,-1.170698948,0.013895358,Rimklb
Fam210a,2.426385701,-1.252915705,0.000160171,Fam210a
Foxp1,2.432309249,-1.255354035,5.28E-06,Foxp1
Rnpepl1,3.282990185,-1.55526757,1.77E-08,Rnpepl1
Rnf187,4.963602581,-1.968644725,1.21E-06,Rnf187
Atp6v1h,5.574836937,-2.084775988,3.53E-06,Atp6v1h
Epsti1,2.041985858,-1.080435715,6.33E-06,Epsti1
Dnajc9,5.9627936,-2.152052017,5.29E-05,Dnajc9
Ccdc86,3.097756393,-1.497191026,2.39E-07,Ccdc86
Cops8,4.542449016,-1.879979218,1.20E-07,Cops8
Gpt2,3.30878486,-1.563093931,9.41E-07,Gpt2
Ccdc88a,2.971145673,-1.455460548,0.000343577,Ccdc88a
Edem2,3.795367277,-1.700294106,1.44E-06,Edem2
Obfc1,3.897532164,-1.726856495,6.11E-08,Obfc1
Chn1,5.733226268,-2.112791341,0.004337407,Chn1
Pttg1ip,5.295950254,-2.033455346,6.92E-09,Pttg1ip
Fam207a,2.909417074,-1.434465663,4.55E-06,Fam207a
Sft2d2,4.434391221,-1.85590326,1.66E-07,Sft2d2
Oxsr1,3.789962052,-1.698868927,8.26E-07,Oxsr1
Lyrm2,4.321571943,-1.830132132,8.28E-05,Lyrm2
Galnt16,3.648731357,-1.660892454,0.00214879,Galnt16
Pnrc1,2.181717397,-1.146625284,3.03E-08,Pnrc1
Mex3b,3.932159532,-1.735701695,6.49E-06,Mex3b
Ston2,2.473245025,-1.272043984,5.00E-05,Ston2
Calr4,7.573941353,-2.391226507,0.051042513,Calr4
4933402P03Rik,2.384096416,-1.235333112,0.025311061,4933402P03Rik
Ccdc122,6.132456144,-2.180108266,0.000647649,Ccdc122
Als2cr12,3.447804843,-1.604250672,0.018481944,Als2cr12
Jmjd1c,2.64581014,-1.33949023,4.17E-05,Jmjd1c
Ibtk,2.929217241,-1.441248155,5.63E-05,Ibtk
Rdh13,3.135540386,-1.509314452,3.22E-06,Rdh13
Mtrf1l,2.765678849,-1.38379904,1.74E-05,Mtrf1l
Ankhd1,2.418521097,-1.249669157,3.00E-05,Ankhd1
Atad3a,3.35134794,-1.575875556,3.01E-06,Atad3a
Aif1l,5.378265407,-2.048878828,8.27E-05,Aif1l
2700081O15Rik,3.211660928,-1.533301147,2.29E-05,2700081O15Rik
Fam72a,3.018038561,-1.471120058,0.000130656,Fam72a
B3gnt1,4.552306725,-1.882146998,2.57E-06,B3gnt1
Tbcd,4.593606848,-1.891178442,1.73E-06,Tbcd
Nusap1,3.397762754,-1.589630122,0.000188064,Nusap1
Rcc2,4.229186069,-1.808522476,6.56E-08,Rcc2
Cdca2,3.165685293,-1.518882475,0.0001147,Cdca2
Lhfp,6.112481446,-2.17684574,0.001170994,Lhfp
Smim13,3.546796397,-1.632557693,5.06E-07,Smim13
Rnf169,2.043277169,-1.081067895,0.000239964,Rnf169
Trmt10a,4.8891952,-1.95354063,7.40E-06,Trmt10a
Zzz3,3.632978137,-1.656565656,1.12E-05,Zzz3
1700049L16Rik,6.382991534,-2.220149801,0.00968353,1700049L16Rik
Ppp1r15b,2.065116352,-1.09169949,7.41E-06,Ppp1r15b
Fam73b,3.001113593,-1.465496338,1.86E-06,Fam73b
Irak2,1.454826775,-0.741399759,2.46E-06,Irak2
E2f8,2.276218223,-1.189028312,0.000275397,E2f8
Tpr,3.541938195,-1.631187011,9.26E-06,Tpr
Tbc1d10c,3.689848111,-1.672098215,8.31E-05,Tbc1d10c
Ciapin1,4.929295206,-1.961708938,3.47E-06,Ciapin1
Nabp1,2.469154539,-1.270388721,4.48E-06,Nabp1
Sp110,2.090998973,-1.10415485,1.25E-06,Sp110
Prkcdbp,4.637124427,-1.900607359,1.40E-06,Prkcdbp
Fam212b,2.319238894,-1.207751989,0.002690363,Fam212b
Krt75,3.999887387,-1.752779128,4.29E-11,Krt75
Pfdn4,6.575314644,-2.249835352,7.50E-06,Pfdn4
Dnaaf2,3.284716864,-1.555793378,0.000308183,Dnaaf2
