geneSymbol,half_life_hr,decay_rate,p_val
2310035C23Rik,5.292173155,-2.032741886,0.187596959
Zcchc2,0.820922591,-0.169186461,0.314868628
Zfp85,0.448416267,0.43552039,0.116414249
Zfp90,3.625897126,-1.654614661,0.222488727
Rpp38,0.542605278,0.244860231,0.205741006
Dclre1c,3.53424364,-1.629012234,0.124469584
Camk1d,2.97233045,-1.455859229,0.032049998
Zfp94,0.480232036,0.366972963,0.282638092
Zkscan5,1.815346755,-0.96278942,0.127542013
Zscan12,1.120061204,-0.479896251,0.129252892
Zfp97,0.408480628,0.528797866,0.188777012
Zfpm1,2.354300721,-1.22275667,0.033208288
Tor4a,0.675868164,0.025244325,0.900255177
Tubb4b,5.16179649,-2.007797596,0.147084099
Tmem203,5.588215413,-2.08717291,0.150827067
Man1b1,37.39038958,-3.987926629,0.568830113
BC029214,2.251736536,-1.178214633,0.268118361
Zfr,6.837084222,-2.288874278,0.175942559
Camsap1,0.759421877,-0.091315098,0.673529101
Qsox2,1.950319411,-1.03450608,0.123934144
Zfx,0.611452776,0.125404633,0.504957069
Snapc4,2.778700503,-1.388496294,0.039260839
Sec16a,4.3164706,-1.828950998,0.054662861
Rexo4,3.422134287,-1.596777338,0.045450659
Ddx31,2.257748595,-1.180881041,0.012632871
Trub2,20.49119984,-3.386508439,0.460122316
Zer1,3.485183324,-1.615033567,0.061353314
D2Wsu81e,19.94876279,-3.359680047,0.380669162
Phyhd1,1.188089562,-0.538859528,0.518628614
Dolk,0.614031355,0.121196364,0.332764414
Zhx1,2.00068017,-1.060000128,0.073138536
Nup214,11.61047052,-2.818420242,0.211335659
Prrc2b,7.334206421,-2.359062136,0.197781428
Slc25a25,0.448680594,0.434931096,0.202333526
Pip5kl1,2.667096673,-1.347503413,0.055451804
1700019L03Rik,9.995632773,-2.668661196,0.123241928
Rabepk,22.58000023,-3.483577489,0.545926349
Zik1,1.181634436,-0.533411516,0.288152918
Gsn,8.556803003,-2.51323956,0.577089833
Ikzf1,1.991863314,-1.05558346,0.007846495
Ikzf3,1.155237422,-0.510818804,0.113850011
Rabgap1,3.835890772,-1.710914603,0.144691847
Dennd1a,2.682458817,-1.353246764,0.072692328
Ikzf4,0.473784731,0.380489293,0.200474368
Slc30a1,0.601186715,0.142336799,0.522037024
Gtdc1,5.759999903,-2.117450378,0.209578856
Slc30a4,7.574454177,-2.391294214,0.16302592
Epc2,0.738131309,-0.062879375,0.716056178
Cytip,1.807339867,-0.958368998,0.043780661
Zyx,59.87325216,-4.458742784,0.737110968
Gca,7.014396995,-2.314477671,0.104825091
Ppig,9.796008233,-2.6484879,0.247560315
Tlk1,1.480384226,-0.758814587,0.027671921
Mettl8,2.899774544,-1.431145911,0.054213956
Pdk1,1.077404357,-0.441067696,0.461846723
Agps,351.5532719,-6.228874176,0.933249216
Zdhhc5,1.27205345,-0.607145405,0.032921268
Tnks1bp1,1.498192535,-0.770772326,0.139853849
Madd,2.729592838,-1.370665375,0.039722558
Arhgap1,3.224182967,-1.537192495,0.027564752
Ambra1,1.572123754,-0.818940335,0.025026872
Slc35c1,0.880670385,-0.23944106,0.077611152
Cstf3,3.48425796,-1.614768018,0.012196935
Prrg4,1.546247793,-0.802344138,0.183494248
