gene,half_life_hr,decay_rate,p_val
Klhl25,0.810993981390006,-0.157018274466695,0.2569244882575
Alg11,1.42848308658494,-0.723126023217721,0.0064653674306458
Vcpkmt,3.07574831333809,-1.49006114616547,6.66437484875649e-07
Setd1b,2.09647839424251,-1.10677190252524,0.00158297643797286
Srf,4.15344454003925,-1.79045092020476,4.50829070854709e-06
Chmp6,3.05301334945468,-1.48264200689435,2.94080095367992e-06
Srm,3.21582546550936,-1.53459699975073,3.04879236703449e-06
Mlxip,5.35407730109985,-2.04437130358454,2.61608324126923e-07
9830147E19Rik,22.75107285742,-3.49112522343461,0.014364496819099
Aph1b,3.82467695724379,-1.70798692867105,2.341230743214e-06
Srp14,6.30077716628665,-2.20718590609901,8.49078566385447e-07
Dhx37,2.81007897871108,-1.39972550983522,1.06970071275185e-05
Yeats2,2.6969948363801,-1.3586510501583,0.000121171541941447
Srpk1,4.51746799280156,-1.87446457888344,3.48487342726824e-07
Tmem132b,1.45998557198569,-0.7449394740515,0.0196399052790076
Srpk2,5.57892157673904,-2.08550841247926,6.87348353227566e-05
Tmprss7,10.1879074808926,-2.68771439647317,2.7298329799225e-05
Srprb,3.61284481549334,-1.65100842012069,9.4185710962393e-06
Exog,1.14578162304919,-0.502599964912651,0.0021051342789079
Btbd2,3.00282751863906,-1.4660672715827,1.8487892964757e-06
Trim21,1.52618986983537,-0.789287268925084,8.02739494079168e-05
Alg1,5.13306272806226,-2.00221542463109,6.06141099997849e-06
Trove2,3.11225882586882,-1.50186169370569,1.10846115801597e-06
Mob3a,2.30176959689259,-1.20019113764135,8.6774932135363e-05
Ssb,2.90729068132034,-1.43373453073363,2.08163735647014e-06
Nhp2l1,5.0439548239791,-1.98470338225626,7.40061399488622e-06
Tor1aip1,2.8761516375845,-1.42296608421901,4.29701121781641e-05
Dot1l,2.2123193630923,-1.16055437134849,0.000273270965321189
Cyp4f17,9.1225150958875,-2.57725846470597,0.000170091341046636
Zfp871,7.02149651578877,-2.31548929478728,3.82437048801408e-06
Ssr4,21.9650472440855,-3.45596534888738,0.0018857030150047
Ssrp1,6.47570580858473,-2.23457052741346,9.9136053000458e-07
Rpp40,3.64926245796145,-1.66103800144599,0.00107653271174971
Zfp143,0.855806150176242,-0.210801532020831,0.0898783934449739
Stag1,2.31653282445778,-1.20658451620595,7.48141094859889e-05
Stag2,3.28992084711453,-1.55737642644173,8.15661083485754e-05
Shroom4,2.23775333537635,-1.17198530785392,0.00121110778605625
Stam,1.38974602337846,-0.695633934035567,9.77051690208406e-08
Dip2c,1.83137088529442,-0.971577724633642,6.87511742311395e-05
Sgms1,1.25347632596139,-0.592433672670415,0.00199108271607318
Star,14.4067859731003,-3.03421226429306,0.00102062072324986
Stat1,3.48270289673198,-1.61432160736021,1.04628272086883e-05
Stat2,4.10462097536072,-1.77862632678971,3.61702910677124e-08
Stat3,3.31620481872196,-1.56533392275119,2.05621408828672e-05
Stat4,2.57143525051662,-1.31097712684227,0.000140141152697725
Stat5a,3.48290616866077,-1.6143799717981,7.6183647992102e-05
1810043H04Rik,5.99165078595941,-2.15687988505141,6.44344688868822e-06
Stat5b,2.82452967624639,-1.40485478503523,1.60089701362043e-05
Cep78,5.39709774345252,-2.05237427475503,0.0014661057475554
Stat6,2.99410640347863,-1.46315874485163,1.25669456801438e-06
Stau1,4.59486340417717,-1.89145194889135,2.69573899611135e-08
Mterf1b,8.27127166906597,-2.47930118672783,7.0958041082747e-05
Rsrc2,1.30763600121136,-0.634733848352134,0.000197498694097872
Alg3,2.67331743551436,-1.34983310695922,1.31592615404713e-05
Tspan10,6.61402045488667,-2.25570462780154,0.159583384895137
Slc25a38,5.60465270754485,-2.09011001399875,2.83841521502972e-07
Eif4g1,4.92423087558938,-1.9606810156173,3.59293552849063e-08
Creb3l2,2.07066915501322,-1.09438473891203,0.000918283975523715
Cblb,1.87037444613636,-0.992651569978687,0.000925432246776774
Stim1,3.72659590816056,-1.68200811238348,8.19778941172842e-05
Stip1,4.17400233144567,-1.79538828780041,1.94869152156825e-06
Stk10,1.84046440299449,-0.976530853288607,0.000116219642193822
Stk11,4.37866168665082,-1.84325604728684,1.45893376569445e-07
Eif5a2,6.16555817466308,-2.18549159237984,3.92842411980093e-06
